,name,size
127459,(2016 AV141),3.063
127460,(2016 AT168),3.991
127461,(2016 CH1),4.246
127462,(2016 CN11),2.948
127463,(2016 CL70),5.068
127464,(2016 CY83),5.035
127465,(2016 CM138),2.75
127466,(2016 CH208),4.327
127467,(2016 DG19),4.147
127468,(2016 EF83),5.402
127469,(2016 GE243),3.416
127470,(2017 FK40),1.624
127471,(2017 FM89),3.715
127472,(2017 HP12),2.16
127473,(1981 EX11),2.239
127474,(2000 SN51),1.823
127475,(2002 RK223),3.278
127476,(2003 MJ4),0.342
127477,(2005 MG44),4.935
127478,(2006 UD38),1.709
127479,(2008 DK61),3.655
127480,(2008 UY195),4.905
127481,(2008 US366),4.237
127482,(2008 VP73),3.753
127483,(2008 WM41),5.517
127484,(2008 YE28),4.242
127485,(2009 RH28),1.595
127486,(2009 SG103),6.665
127487,(2009 SH194),1.728
127488,(2009 SL327),1.804
127489,(2009 UQ111),4.2
127490,(2009 UW129),2.337
127491,(2009 VF81),1.936
127492,(2009 WK82),2.201
127493,(2009 WU94),2.24
127494,(2009 YX15),3.157
127495,(2010 AS115),5.926
127496,(2010 CJ186),4.59
127497,(2010 FF92),2.93
127498,(2010 LJ10),1.185
127499,(2010 MZ99),3.049
127500,(2010 NB67),1.613
127501,(2010 OF35),2.026
127502,(2011 CQ4),0.657
127503,(2011 GQ17),5.305
127504,(2013 AA131),5.345
127505,(2013 PL3),2.125
127506,(2013 PR30),3.838
127507,(2013 WD106),3.915
127508,(2014 SG303),2.458
127509,(2014 SF316),1.113
127510,(2014 WE193),3.14
127511,(2014 WK479),4.415
127512,(2014 XP37),2.386
127513,(2015 AO139),3.255
127514,(2015 BH156),3.734
127515,(2015 CK56),2.745
127516,(2015 ES9),3.491
127517,(2015 PN3),4.486
127518,(2016 AE129),2.896
127519,(2016 FG5),3.809
127520,(2016 FP5),4.134
127521,(2016 GX244),4.316
127522,(2016 HA12),3.054
127523,(2017 BG59),1.736
127524,(2017 BD108),3.674
127525,(2017 JO1),4.926
127526,(2017 JM5),4.408
127527,(2017 KX29),3.193
127528,(1989 UP),0.3
127529,(1989 VB),0.4
127530,(1995 SL22),3.941
127531,(1998 SB15),0.337
127532,(2000 XZ10),3.817
127533,(2001 WY75),1.623
127534,(2002 GP186),0.175
127535,(2002 TF378),4.553
127536,(2003 BU35),3.206
127537,(2003 QE73),1.046
127538,(2003 UO32),1.003
127539,(2004 GM48),4.208
127540,(2005 AD16),2.187
127541,(2005 EP174),3.03
127542,(2005 GB180),3.871
127543,(2005 JC58),3.607
127544,(2005 JW174),2.654
127545,(2005 UA178),1.539
127546,(2005 UB192),2.007
127547,(2005 UH260),1.312
127548,(2005 VP114),1.718
127549,(2005 VC118),2.822
127550,(2005 WG114),2.236
127551,(2005 YU255),1.668
127552,(2006 CY22),2.724
127553,(2006 EO53),1.559
127554,(2006 HG20),3.82
127555,(2006 RZ65),3.787
127556,(2006 SU324),3.224
127557,(2006 UA79),4.279
127558,(2006 UV80),3.427
127559,(2006 WO45),3.876
127560,(2007 RM133),0.589
127561,(2007 TR65),1.531
127562,(2008 AG21),1.608
127563,(2008 NX2),3.687
127564,(2008 OM1),4.632
127565,(2008 OG4),3.238
127566,(2008 RP121),2.723
127567,(2008 RE133),3.118
127568,(2008 SO25),2.52
127569,(2008 SB43),3.782
127570,(2008 SM63),2.496
127571,(2008 SL273),3.059
127572,(2008 TK178),3.077
127573,(2008 WP98),4.37
127574,(2008 YD102),3.347
127575,(2008 YX126),4.28
127576,(2009 AS30),2.994
127577,(2009 BF37),3.37
127578,(2009 BF62),3.477
127579,(2009 BQ71),4.366
127580,(2009 BM104),3.99
127581,(2009 CW50),3.414
127582,(2009 EH),4.921
127583,(2009 FV38),4.005
127584,(2009 FV42),3.904
127585,(2009 RJ12),1.599
127586,(2009 RB62),2.412
127587,(2009 SK31),1.392
127588,(2009 SK61),1.847
127589,(2009 SD103),3.849
127590,(2009 SG132),1.578
127591,(2009 SW136),1.813
127592,(2009 SG212),1.497
127593,(2009 SU233),1.716
127594,(2009 SP338),1.895
127595,(2009 UB3),2.685
127596,(2009 UT35),1.726
127597,(2009 UC112),9.113
127598,(2009 VZ2),1.571
127599,(2009 VZ4),1.6
127600,(2009 VJ28),1.977
127601,(2009 VE29),1.5
127602,(2009 VW70),2.05
127603,(2009 VF92),2.504
127604,(2009 VC99),2.19
127605,(2009 WR5),1.156
127606,(2009 WU7),1.824
127607,(2009 WP53),1.643
127608,(2009 WC71),2.108
127609,(2009 WW130),2.365
127610,(2009 WB144),2.759
127611,(2009 WA172),2.677
127612,(2009 WY215),1.983
127613,(2009 WX224),2.261
127614,(2009 WL254),1.328
127615,(2009 WO260),2.565
127616,(2009 XA23),1.764
127617,(2009 YX),2.513
127618,(2009 YQ7),1.84
127619,(2010 AT1),1.522
127620,(2010 AY1),2.353
127621,(2010 AO24),2.507
127622,(2010 AU54),1.926
127623,(2010 AO65),2.657
127624,(2010 AX65),2.815
127625,(2010 AK71),3.044
127626,(2010 AR73),2.299
127627,(2010 AX78),2.855
127628,(2010 AW85),3.229
127629,(2010 AD89),3.058
127630,(2010 AR90),5.017
127631,(2010 AK93),3.618
127632,(2010 AA131),5.292
127633,(2010 BF),4.316
127634,(2010 BK9),3.544
127635,(2010 BK26),3.22
127636,(2010 BV29),3.793
127637,(2010 BF48),5.362
127638,(2010 BA55),1.327
127639,(2010 BZ58),2.476
127640,(2010 BL71),3.164
127641,(2010 BJ74),4.381
127642,(2010 BQ77),3.226
127643,(2010 BH81),3.87
127644,(2010 BG87),4.278
127645,(2010 BZ127),4.195
127646,(2010 CL9),3.101
127647,(2010 CH25),2.889
127648,(2010 CS35),3.583
127649,(2010 CB39),2.897
127650,(2010 CQ65),3.241
127651,(2010 CU73),2.743
127652,(2010 CQ92),3.479
127653,(2010 CT173),3.701
127654,(2010 CQ176),2.449
127655,(2010 CF180),1.358
127656,(2010 CN181),3.164
127657,(2010 CB185),2.149
127658,(2010 CL203),4.282
127659,(2010 CB216),2.291
127660,(2010 CL244),4.069
127661,(2010 CW244),1.61
127662,(2010 DP23),3.891
127663,(2010 DM37),3.211
127664,(2010 ED7),4.062
127665,(2010 EW27),2.087
127666,(2010 EF46),2.757
127667,(2010 ES69),3.254
127668,(2010 EQ98),3.177
127669,(2010 EA101),2.549
127670,(2010 EG106),3.07
127671,(2010 EL109),2.655
127672,(2010 ET126),5.655
127673,(2010 EA141),2.8
127674,(2010 GJ105),2.843
127675,(2010 GY117),2.979
127676,(2010 GA132),2.765
127677,(2010 GN138),2.332
127678,(2010 HL77),4.465
127679,(2010 JA9),3.009
127680,(2010 JG37),3.359
127681,(2010 JQ103),3.098
127682,(2010 JF109),3.49
127683,(2010 JP125),1.471
127684,(2010 KB89),2.769
127685,(2010 KM125),1.333
127686,(2010 LQ93),1.463
127687,(2010 MW),1.202
127688,(2010 MN52),1.865
127689,(2010 MZ64),1.491
127690,(2010 MY65),1.321
127691,(2010 MM72),1.184
127692,(2010 MV82),1.317
127693,(2010 MR87),0.357
127694,(2010 MA94),1.6
127695,(2010 MB98),1.189
127696,(2010 NP42),1.648
127697,(2010 NE50),4.085
127698,(2010 NO56),3.198
127699,(2010 NZ86),1.164
127700,(2010 OW11),1.208
127701,(2010 OU14),1.355
127702,(2010 OX26),4.225
127703,(2010 OC38),4.172
127704,(2010 OX39),1.249
127705,(2010 OR85),5.313
127706,(2010 OF88),1.612
127707,(2010 OY103),3.658
127708,(2010 OO114),1.234
127709,(2010 PZ54),3.723
127710,(2010 TH19),0.461
127711,(2010 TD187),1.254
127712,(2010 UC52),2.17
127713,(2011 AV43),4.844
127714,(2011 CR38),1.904
127715,(2011 CD101),2.419
127716,(2011 EN14),5.113
127717,(2011 ES23),2.043
127718,(2011 FE130),2.609
127719,(2011 GX71),3.334
127720,(2011 HF52),2.512
127721,(2011 KM25),2.441
127722,(2011 OA15),3.804
127723,(2011 OR41),2.893
127724,(2011 OP45),3.36
127725,(2011 PZ3),3.282
127726,(2011 QL47),3.22
127727,(2011 SS21),0.852
127728,(2011 SG114),3.305
127729,(2011 SJ201),2.765
127730,(2012 TX55),3.909
127731,(2012 TP210),3.815
127732,(2012 UE43),4.901
127733,(2012 UZ83),4.017
127734,(2013 DR15),1.402
127735,(2013 ER126),1.973
127736,(2013 NJ22),2.992
127737,(2013 PW25),1.711
127738,(2013 PB74),2.008
127739,(2013 RS25),2.4
127740,(2013 RV33),2.096
127741,(2013 SH20),1.397
127742,(2013 SX27),2.199
127743,(2013 SG29),3.119
127744,(2013 TT61),3.87
127745,(2013 TV65),2.621
127746,(2013 TZ73),1.598
127747,(2013 TM77),1.297
127748,(2013 TS141),1.771
127749,(2013 TB145),2.125
127750,(2013 UP3),2.319
127751,(2013 VK6),2.459
127752,(2013 VC16),1.76
127753,(2013 VX20),2.04
127754,(2013 VG22),2.98
127755,(2013 WA),2.145
127756,(2013 WU6),1.818
127757,(2013 WR54),2.898
127758,(2013 WD74),1.715
127759,(2013 WU103),1.922
127760,(2013 XT20),2.69
127761,(2013 YH10),3.143
127762,(2013 YM65),4.344
127763,(2013 YV120),4.177
127764,(2014 AB27),4.723
127765,(2014 AH27),4.906
127766,(2014 AW42),3.553
127767,(2014 CU2),6.082
127768,(2014 OQ43),2.031
127769,(2014 SH213),1.962
127770,(2014 UN9),2.313
127771,(2014 VB10),2.301
127772,(2014 WF365),2.177
127773,(2014 WR422),3.181
127774,(2014 WR429),2.889
127775,(2014 WY467),2.39
127776,(2014 WP468),4.341
127777,(2014 YR38),3.284
127778,(2015 AZ28),2.326
127779,(2015 AC96),3.57
127780,(2015 AR154),4.636
127781,(2015 AG179),3.341
127782,(2015 AA206),2.11
127783,(2015 AW238),4.125
127784,(2015 AE263),2.264
127785,(2015 AU278),4.792
127786,(2015 BG13),3.718
127787,(2015 BO16),2.117
127788,(2015 BR16),2.742
127789,(2015 BB20),2.514
127790,(2015 BX23),3.772
127791,(2015 BJ30),2.434
127792,(2015 BJ36),5.584
127793,(2015 BW36),2.898
127794,(2015 BR59),2.717
127795,(2015 BK61),2.107
127796,(2015 BG65),3.1
127797,(2015 BB67),3.265
127798,(2015 BA68),2.732
127799,(2015 BK74),2.236
127800,(2015 BA76),3.017
127801,(2015 BG78),3.083
127802,(2015 BW82),4.17
127803,(2015 BA91),2.387
127804,(2015 BB113),2.518
127805,(2015 BM122),3.369
127806,(2015 BO125),2.884
127807,(2015 BD138),4.695
127808,(2015 BB155),2.553
127809,(2015 BM176),4.103
127810,(2015 BR184),3.079
127811,(2015 BN203),4.461
127812,(2015 BM213),3.551
127813,(2015 BW242),2.984
127814,(2015 BR251),2.434
127815,(2015 BD253),3.813
127816,(2015 BT254),2.434
127817,(2015 BJ255),2.073
127818,(2015 BS256),2.962
127819,(2015 BC257),4.635
127820,(2015 BD264),3.148
127821,(2015 BY275),2.058
127822,(2015 BE304),2.173
127823,(2015 BE307),3.441
127824,(2015 BS334),4.227
127825,(2015 BY339),2.522
127826,(2015 BN341),4.654
127827,(2015 BU353),3.645
127828,(2015 BX354),4.69
127829,(2015 BL433),3.951
127830,(2015 BD469),4.961
127831,(2015 BL492),5.143
127832,(2015 BC506),3.54
127833,(2015 CJ5),3.276
127834,(2015 CQ7),3.388
127835,(2015 CS7),2.913
127836,(2015 CC15),3.236
127837,(2015 CF17),3.498
127838,(2015 CE20),4.097
127839,(2015 CG29),2.038
127840,(2015 CK29),3.433
127841,(2015 CZ32),3.299
127842,(2015 CR42),2.717
127843,(2015 CF43),3.178
127844,(2015 CE45),2.372
127845,(2015 CS46),2.822
127846,(2015 CC50),3.364
127847,(2015 CM50),2.4
127848,(2015 CK53),2.411
127849,(2015 CB57),2.494
127850,(2015 CT57),2.811
127851,(2015 DE22),4.03
127852,(2015 DH22),3.052
127853,(2015 DT30),1.537
127854,(2015 DV48),3.878
127855,(2015 DV50),3.134
127856,(2015 DO81),3.413
127857,(2015 DV83),2.528
127858,(2015 DY99),3.254
127859,(2015 DF100),2.494
127860,(2015 DR112),2.931
127861,(2015 DO118),2.565
127862,(2015 DP121),3.522
127863,(2015 DA127),3.016
127864,(2015 DU149),3.145
127865,(2015 DV151),3.796
127866,(2015 DW167),1.972
127867,(2015 DZ169),2.8
127868,(2015 DH203),2.663
127869,(2015 DS207),2.359
127870,(2015 DK217),3.288
127871,(2015 DL219),5.304
127872,(2015 DC221),3.828
127873,(2015 EA4),4.202
127874,(2015 EB17),2.098
127875,(2015 EC19),2.718
127876,(2015 EJ22),2.304
127877,(2015 EB40),2.503
127878,(2015 EC54),3.411
127879,(2015 ED55),2.719
127880,(2015 EP58),4.345
127881,(2015 ER58),4.739
127882,(2015 EE62),3.426
127883,(2015 EY62),1.874
127884,(2015 EB66),2.981
127885,(2015 EL66),4.081
127886,(2015 EP72),2.966
127887,(2015 FA44),3.506
127888,(2015 FP47),4.769
127889,(2015 FP75),3.437
127890,(2015 FH76),2.139
127891,(2015 FK96),2.857
127892,(2015 FK102),1.859
127893,(2015 FW108),1.89
127894,(2015 FG109),4.365
127895,(2015 FB123),2.067
127896,(2015 FL136),3.438
127897,(2015 FX146),1.855
127898,(2015 FG149),1.824
127899,(2015 FV158),3.311
127900,(2015 FH166),4.236
127901,(2015 FM170),3.621
127902,(2015 FC174),2.26
127903,(2015 FZ195),3.197
127904,(2015 FU208),3.551
127905,(2015 FX222),3.428
127906,(2015 FN247),3.786
127907,(2015 FE280),1.921
127908,(2015 FF290),2.128
127909,(2015 FT300),2.789
127910,(2015 FE312),2.632
127911,(2015 FQ317),2.666
127912,(2015 FX331),6.178
127913,(2015 FB342),3.782
127914,(2015 FS366),4.385
127915,(2015 FL377),3.147
127916,(2015 FO383),3.797
127917,(2015 GL17),3.688
127918,(2015 GL29),4.698
127919,(2015 GS36),3.817
127920,(2015 GA44),3.255
127921,(2015 HC5),4.592
127922,(2015 HL5),3.46
127923,(2015 HQ5),4.113
127924,(2015 HD12),4.107
127925,(2015 HS30),3.453
127926,(2015 HX36),4.53
127927,(2015 HB40),5.137
127928,(2015 JM2),3.52
127929,(2015 LK35),5.947
127930,(2015 OB3),2.512
127931,(2016 CG242),5.038
127932,(2016 CM259),3.477
127933,(2016 DA21),2.593
127934,(2016 EP36),3.467
127935,(2016 ES202),2.456
127936,(2016 FY6),3.256
127937,(2016 FB43),2.285
127938,(2016 HR7),3.994
127939,(2016 HL10),4.08
127940,(2016 JP6),3.8
127941,(2016 JO12),3.15
127942,(2016 JG33),3.835
127943,(2016 LR3),4.336
127944,(2016 LF5),2.476
127945,(2016 LV16),3.184
127946,(2016 LG24),2.408
127947,(2016 LU27),3.008
127948,(2016 NN4),3.731
127949,(2016 PE37),3.968
127950,(2016 QQ36),4.567
127951,(2016 RD42),3.639
127952,(2016 UW67),3.327
127953,(2017 DT33),2.646
127954,(2017 JB4),2.47
127955,(2002 CQ162),2.081
127956,(2003 UV11),0.26
127957,(2003 WJ49),1.499
127958,(2005 WN8),1.487
127959,(2005 YB179),2.107
127960,(2005 YS206),2.31
127961,(2006 BU281),2.261
127962,(2006 DP34),2.042
127963,(2006 SG39),3.801
127964,(2006 TM115),3.334
127965,(2006 UF239),4.178
127966,(2006 WX59),3.563
127967,(2007 HR79),3.812
127968,(2008 TV107),3.964
127969,(2008 YO154),4.093
127970,(2009 TE28),2.36
127971,(2009 UD35),1.946
127972,(2009 VO39),2.88
127973,(2009 VL106),1.233
127974,(2009 WW52),1.912
127975,(2009 WA75),2.698
127976,(2009 WM75),2.161
127977,(2009 YB2),1.732
127978,(2010 AZ68),1.652
127979,(2010 AG106),5.247
127980,(2010 BA77),4.892
127981,(2010 CO1),0.38
127982,(2010 CY3),3.859
127983,(2010 CO28),1.36
127984,(2010 CT65),1.317
127985,(2010 CL100),2.514
127986,(2010 CN221),4.075
127987,(2010 DB53),4.097
127988,(2010 EW104),3.224
127989,(2010 EU127),1.615
127990,(2010 FF2),3.609
127991,(2010 GH32),3.293
127992,(2010 GW149),5.432
127993,(2010 JO66),2.495
127994,(2010 JW115),3.266
127995,(2010 JK157),2.652
127996,(2010 KZ117),0.615
127997,(2010 MR14),4.481
127998,(2010 MU24),1.833
127999,(2010 MV75),1.304
128000,(2010 NZ15),1.897
128001,(2010 NE88),4.708
128002,(2010 OT25),1.925
128003,(2010 PO14),3.528
128004,(2010 RE137),3.486
128005,(2011 BF74),2.363
128006,(2011 JU2),1.492
128007,(2011 QU2),3.553
128008,(2011 QR16),3.204
128009,(2011 QW24),4.038
128010,(2011 RU11),2.18
128011,(2011 SV34),4.063
128012,(2011 SS60),2.269
128013,(2011 SS173),6.221
128014,(2011 UK326),4.635
128015,(2011 UO407),4.562
128016,(2011 VQ5),0.556
128017,(2011 WV39),4.149
128018,(2013 BM56),4.149
128019,(2013 RT16),2.325
128020,(2013 VJ14),1.762
128021,(2013 YY115),2.873
128022,(2014 AW40),2.715
128023,(2014 AT45),1.981
128024,(2014 BC1),1.967
128025,(2014 BY10),3.556
128026,(2014 BB24),3.219
128027,(2014 BC61),3.079
128028,(2014 CZ4),2.986
128029,(2014 SR339),0.971
128030,(2014 TL44),3.325
128031,(2014 UR5),2.443
128032,(2014 UV33),0.82
128033,(2014 YE5),4.783
128034,(2015 BE268),4.014
128035,(2015 DL94),4.001
128036,(2015 DD204),4.07
128037,(2015 EZ9),4.185
128038,(2015 ET36),2.656
128039,(2015 EH51),2.837
128040,(2015 EL60),3.998
128041,(2015 FV),4.11
128042,(2015 FL178),3.858
128043,(2015 FM328),2.585
128044,(2015 FG335),2.408
128045,(2015 FF368),3.551
128046,(2015 GX27),2.838
128047,(2015 HB22),3.235
128048,(2015 HB63),1.859
128049,(2015 HV100),1.476
128050,(2015 KS19),2.645
128051,(2015 KV65),1.872
128052,(2015 LG6),2.691
128053,(2015 UM67),0.665
128054,(2015 VX41),4.029
128055,(2016 AF181),3.297
128056,(2016 BY1),2.982
128057,(2016 BM67),4.021
128058,(2016 CK28),3.902
128059,(2016 JS11),2.726
128060,(2016 NV9),3.055
128061,(2016 PE24),3.188
128062,(2016 QH65),3.027
128063,(2016 QS75),3.897
128064,(2016 RF5),3.859
128065,(2017 DQ13),3.828
128066,(2017 OZ9),3.6
128067,(2017 OQ48),1.473
128068,(2017 QY30),2.466
128069,(2001 CM35),1.265
128070,(2002 CR161),1.816
128071,(2005 NZ122),3.542
128072,(2005 UX411),2.856
128073,(2005 WP158),3.198
128074,(2005 XB1),0.099
128075,(2006 BX143),1.707
128076,(2006 DW48),1.631
128077,(2006 DX74),1.7
128078,(2006 GX52),1.793
128079,(2006 TZ50),3.142
128080,(2006 VM80),4.227
128081,(2006 WN65),3.131
128082,(2008 RC107),3.882
128083,(2008 TP165),4.553
128084,(2009 SR143),3.369
128085,(2009 UH153),2.212
128086,(2009 VM89),1.892
128087,(2009 WL205),3.689
128088,(2009 XY1),1.772
128089,(2010 BO55),3.899
128090,(2010 CZ2),1.968
128091,(2010 CN70),3.375
128092,(2010 DP80),3.396
128093,(2010 EM30),2.133
128094,(2010 EK132),1.807
128095,(2010 GB149),2.046
128096,(2010 GJ161),1.023
128097,(2010 JB7),2.305
128098,(2010 JT77),3.028
128099,(2010 JK86),4.127
128100,(2010 JN137),2.633
128101,(2010 PC53),1.914
128102,(2011 WX64),3.22
128103,(2011 WN146),4.229
128104,(2011 WY157),3.959
128105,(2012 AL21),4.586
128106,(2012 FB85),2.973
128107,(2013 YG13),2.045
128108,(2014 AF12),2.501
128109,(2014 AF56),3.344
128110,(2014 AU56),3.863
128111,(2014 DJ21),2.52
128112,(2014 DO142),2.222
128113,(2014 EQ31),4.098
128114,(2014 FE14),1.884
128115,(2014 GX35),3.155
128116,(2014 MX41),3.126
128117,(2015 BH537),2.754
128118,(2015 DN133),3.861
128119,(2015 DX228),3.44
128120,(2015 DY229),2.39
128121,(2015 FW211),2.19
128122,(2015 FB377),3.411
128123,(2015 GV16),3.492
128124,(2015 GF22),1.879
128125,(2015 GN51),4.883
128126,(2015 HM4),3.734
128127,(2015 HY25),3.912
128128,(2015 HK134),1.595
128129,(2015 KY6),2.426
128130,(2015 KP12),3.057
128131,(2015 KQ37),5.675
128132,(2015 KT53),4.024
128133,(2016 GK1),1.132
128134,(2016 JJ32),2.307
128135,(2016 PD66),3.763
128136,(2016 PG77),3.534
128137,(2016 QY20),3.568
128138,(2016 QC37),3.107
128139,(2016 QK82),4.491
128140,(2016 QB85),4.535
128141,(2016 SY5),3.814
128142,(2016 UZ30),3.215
128143,(2016 UX45),4.499
128144,(2016 UV56),3.848
128145,(2016 UA130),3.127
128146,(2016 VU),4.214
128147,(2016 XR7),4.383
128148,(2017 OP7),3.735
128149,(2017 OO36),2.356
128150,(2017 SH41),3.132
128151,(2017 TO8),2.935
128152,(2017 TH10),4.486
128153,(2017 UJ10),2.017
128154,(2017 UU16),1.315
128155,(2017 UC18),2.277
128156,(2017 UA20),3.856
128157,(2017 UP33),3.834
128158,(2017 UH38),4.414
128159,(2002 AB50),2.767
128160,(2002 RR36),5.126
128161,(2004 XC61),2.383
128162,(2005 AV58),2.127
128163,(2005 JF62),2.244
128164,(2005 LU39),3.536
128165,(2005 SQ177),3.471
128166,(2006 BF102),10.528
128167,(2006 HF28),2.313
128168,(2006 HQ83),1.338
128169,(2006 KS58),1.831
128170,(2007 RT320),1.953
128171,(2008 FY129),11.437
128172,(2008 GL66),4.008
128173,(2008 TH161),5.163
128174,(2009 FY3),2.623
128175,(2009 HF12),3.622
128176,(2009 SF20),1.695
128177,(2009 SN67),5.02
128178,(2009 TW9),1.29
128179,(2009 VA44),1.825
128180,(2009 VR59),1.943
128181,(2009 YN7),4.205
128182,(2009 YL11),2.264
128183,(2010 AN77),1.69
128184,(2010 AT125),2.712
128185,(2010 BX99),4.548
128186,(2010 BH130),2.107
128187,(2010 CL17),2.324
128188,(2010 CF31),1.556
128189,(2010 CW181),1.924
128190,(2010 CP206),4.575
128191,(2010 CY213),2.508
128192,(2010 DB64),1.424
128193,(2010 EM77),2.355
128194,(2010 EB138),1.613
128195,(2010 FK69),4.997
128196,(2010 FH81),0.2
128197,(2010 GB146),3.37
128198,(2010 GE159),1.607
128199,(2010 HG59),1.485
128200,(2010 HG74),3.222
128201,(2010 JO72),2.161
128202,(2010 JF88),0.451
128203,(2010 JQ111),1.374
128204,(2010 JN132),6.454
128205,(2010 JB153),1.413
128206,(2010 KP97),3.58
128207,(2010 KL100),3.815
128208,(2010 KC114),3.31
128209,(2010 KB117),3.855
128210,(2010 LF96),3.434
128211,(2010 MS8),3.799
128212,(2010 MY24),4.262
128213,(2010 MD36),3.425
128214,(2010 NH35),3.215
128215,(2010 OX6),2.348
128216,(2010 OK10),4.281
128217,(2010 OS40),3.02
128218,(2010 ON55),3.759
128219,(2010 OD64),3.03
128220,(2010 OF126),5.653
128221,(2010 PY70),5.96
128222,(2010 RE8),3.053
128223,(2011 HJ61),1.284
128224,(2011 LM28),4.815
128225,(2011 YD23),5.939
128226,(2012 TD104),2.335
128227,(2013 CC190),4.078
128228,(2013 CS190),3.158
128229,(2013 PX6),1.647
128230,(2013 WP),4.13
128231,(2013 XR19),1.925
128232,(2013 XO23),1.517
128233,(2013 YY6),2.136
128234,(2013 YW44),2.209
128235,(2013 YM62),3.273
128236,(2013 YO73),1.936
128237,(2014 BR3),1.626
128238,(2014 BU14),2.001
128239,(2014 BS32),1.195
128240,(2014 BD48),1.672
128241,(2014 CH20),3.561
128242,(2014 ET44),2.481
128243,(2014 EU47),2.062
128244,(2014 FW1),2.217
128245,(2014 FG65),2.191
128246,(2014 FO73),4.506
128247,(2014 GG56),2.132
128248,(2014 HL201),4.055
128249,(2015 AJ280),1.731
128250,(2015 BN509),0.315
128251,(2015 EZ),0.194
128252,(2015 EV64),2.788
128253,(2015 FH120),0.746
128254,(2015 HK42),4.891
128255,(2015 HH185),2.332
128256,(2015 KN17),2.441
128257,(2015 KF38),3.351
128258,(2015 KO47),3.207
128259,(2015 KH58),3.542
128260,(2015 KJ88),3.024
128261,(2015 LB42),2.374
128262,(2015 MX69),2.494
128263,(2015 MS76),2.16
128264,(2015 NM5),2.702
128265,(2015 NV14),2.796
128266,(2015 OH3),3.692
128267,(2015 OV84),2.317
128268,(2015 RB29),3.319
128269,(2015 RR120),2.804
128270,(2016 LE56),2.872
128271,(2016 MR),2.819
128272,(2016 NV53),2.477
128273,(2016 PX75),4.128
128274,(2016 PR89),4.958
128275,(2016 QV61),2.327
128276,(2016 QV87),4.847
128277,(2016 RN43),3.207
128278,(2016 SY4),3.472
128279,(2016 SK8),4.596
128280,(2016 SZ48),4.392
128281,(2016 TE79),2.81
128282,(2016 TQ79),3.264
128283,(2016 UK1),3.53
128284,(2016 UE27),2.478
128285,(2016 UH29),3.084
128286,(2016 UP46),2.543
128287,(2016 UP57),4.595
128288,(2016 UA65),3.046
128289,(2016 UQ72),3.87
128290,(2016 UJ77),5.791
128291,(2016 UD139),3.676
128292,(2016 VP3),4.536
128293,(2016 VR15),2.714
128294,(2016 VC19),4.223
128295,(2016 WR5),4.248
128296,(2016 WQ19),3.274
128297,(2016 WR23),3.209
128298,(2016 WV33),3.165
128299,(2016 WJ36),4.262
128300,(2016 WN44),3.312
128301,(2016 XT4),3.643
128302,(2016 XY5),4.484
128303,(2016 XJ10),2.607
128304,(2016 XW19),6.142
128305,(2017 AA4),3.452
128306,(2017 UX50),4.842
128307,(2017 VP3),4.4
128308,(2017 VA6),2.206
128309,(2017 VM10),5.68
128310,(2017 WM21),1.998
128311,(2017 WP21),3.649
128312,(2017 WL22),5.266
128313,(2017 WY23),4.882
128314,(2017 WO25),1.775
128315,(2017 WJ27),2.804
128316,(1998 VR2),2.072
128317,(2001 RF42),2.258
128318,(2002 EH13),2.945
128319,(2002 PM168),1.783
128320,(2003 SF314),2.6
128321,(2004 TU24),3.543
128322,(2005 UR395),3.555
128323,(2006 HH80),1.424
128324,(2007 BR78),3.802
128325,(2008 JV22),3.509
128326,(2009 DC61),2.157
128327,(2009 UB152),0.902
